id,title,summary,domain,kind,collection,source,sourceUrl,reach,priority,status
wd-q6458680,LILFU,Medical treatment,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q6458680,1,False,Discovery lead
wd-q134446487,Lima Marathon,Candidate record imported from Wikidata.,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q134446487,2,False,Discovery lead
wd-q16832845,LiMAx test,medical test,Health & body,Practice,Medical procedures,Wikidata,https://www.wikidata.org/wiki/Q16832845,3,False,Discovery lead
wd-q6556145,lip augmentation,cosmetic procedure,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q6556145,9,False,Discovery lead
wd-q6556156,Lip sewing,form of body modification,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q6556156,2,False,Discovery lead
wd-q3558534,lipiduria,presence of lipids in the urine,Health & body,Practice,Medical procedures,Wikidata,https://www.wikidata.org/wiki/Q3558534,4,False,Discovery lead
wd-q4117015,liquid diet,diet that consists mostly or entirely of liquids,Health & body,Practice,Dietary systems,Wikidata,https://www.wikidata.org/wiki/Q4117015,10,False,Discovery lead
wd-q21714486,lithotomy,"surgical method for removal of calculi, stones formed inside certain organs",Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q21714486,9,False,Discovery lead
wd-q1304116,loaded march,military march at high speed,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q1304116,2,False,Discovery lead
wd-q16991216,Lobectomy,surgical removal of a lobe of a lung,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q16991216,5,False,Discovery lead
wd-q207684,lobotomy,discontinued neurosurgical operation,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q207684,54,False,Discovery lead
wd-q1750663,Locust Pose,back-bend yoga asana,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q1750663,13,False,Discovery lead
wd-q845712,logotherapy,"psychological school founded by Viktor Frankl, based on the basic human search for meaning",Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q845712,35,False,Discovery lead
wd-q19893378,Lolasana,hand-balancing posture in modern yoga,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q19893378,4,False,Discovery lead
wd-q474197,lotus position,cross-legged sitting meditation pose,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q474197,44,False,Discovery lead
wd-q3455086,low residue diet,diet that limits stool,Health & body,Practice,Dietary systems,Wikidata,https://www.wikidata.org/wiki/Q3455086,5,False,Discovery lead
wd-q1570280,Low-carbohydrate diet,"Carbohydrate restriction is promoted as a route to health, weight control, or metabolic change.",Health & body,Practice,Priority anchors,Wikidata,https://www.wikidata.org/wiki/Q1570280,31,True,Candidate
wd-q85782503,low-FODMAP diet,type of elimination diet with restrictions on fermentable foods,Health & body,Practice,Dietary systems,Wikidata,https://www.wikidata.org/wiki/Q85782503,4,False,Discovery lead
wd-q1532559,low-glycemic diet,weight loss diet,Health & body,Practice,Dietary systems,Wikidata,https://www.wikidata.org/wiki/Q1532559,5,False,Discovery lead
wd-q17067874,low-protein diet,diet in which people decrease their intake of protein,Health & body,Practice,Dietary systems,Wikidata,https://www.wikidata.org/wiki/Q17067874,4,False,Discovery lead
wd-q2068354,low-sodium diet,"diet that includes no more than 1,500 to 2,400 mg of sodium per day",Health & body,Practice,Dietary systems,Wikidata,https://www.wikidata.org/wiki/Q2068354,12,False,Discovery lead
wd-q704251,lower-back tattoo,tattoo style that became popular in the late 1990s,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q704251,11,False,Discovery lead
wd-q542022,lumpectomy,surgical removal of a discrete portion of breast tissue,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q542022,13,False,Discovery lead
wd-q98713328,Lunar-COV19,experimental COVID-19 vaccine,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q98713328,5,False,Discovery lead
wd-q2302075,lunge,"An exercise where you almost get in the wedding proposal pose (but do not touch your knee to the ground), then get up, targeting the quadriceps, glutes, and hamstrings.",Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q2302075,16,False,Discovery lead
wd-q4285621,Mahayoga,Buddhist tantra,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q4285621,6,False,Discovery lead
wd-q2112686,Makarāsana,reclining posture in hatha yoga,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q2112686,10,False,Discovery lead
wd-q17152551,MAKOplasty,Candidate record imported from Wikidata.,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q17152551,2,False,Discovery lead
wd-q6742920,male chest reconstruction,gender-affirming surgical procedure,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q6742920,7,False,Discovery lead
wd-q3382701,male genital piercing,Candidate record imported from Wikidata.,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q3382701,3,False,Discovery lead
wd-q12937624,Malu,Samoan female-specific tattoo,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q12937624,9,False,Discovery lead
wd-q11002196,mammaplasty,modifying the appearance of the breast by surgery,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q11002196,16,False,Discovery lead
wd-q2009487,MammaPrint,test for early stage breast cancer,Health & body,Practice,Medical procedures,Wikidata,https://www.wikidata.org/wiki/Q2009487,5,False,Discovery lead
wd-q24927687,Mandalasana,Candidate record imported from Wikidata.,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q24927687,1,False,Discovery lead
wd-q3844448,mandukasana,seated posture in modern yoga,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q3844448,6,False,Discovery lead
wd-q1892219,Marabana,Marathon in Cuba,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q1892219,2,False,Discovery lead
wd-q40244,marathon,long-distance running event with an official distance of 42.195 km,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q40244,127,False,Discovery lead
wd-q60788830,Marichyasana,seated twisting posture in modern yoga,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q60788830,6,False,Discovery lead
wd-q3516082,Marquesan tattoo,Candidate record imported from Wikidata.,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q3516082,5,False,Discovery lead
wd-q179415,massage,"mechanical manipulation of skin, connective tissue and muscles through stretching, train and pressure stimulus",Health & body,Practice,Medical procedures,Wikidata,https://www.wikidata.org/wiki/Q179415,78,False,Discovery lead
wd-q848318,mastectomy,surgical removal of one or both breasts,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q848318,39,False,Discovery lead
wd-q2159548,Matsyasana,reclining back-bending posture in hatha yoga,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q2159548,14,False,Discovery lead
wd-q2717006,Mayurasana,hand-balancing posture in hatha yoga,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q2717006,15,False,Discovery lead
wd-q1965571,meatotomy,surgical modification of the male urinary meatus,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q1965571,11,False,Discovery lead
wd-q6806607,medical tattoo,type of tattooing,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q6806607,6,False,Discovery lead
wd-q624029,medicine in the medieval Islamic world,overview about the medicine in the medieval Islamic worldd,Health & body,Practice,Alternative medicine,Wikidata,https://www.wikidata.org/wiki/Q624029,27,False,Discovery lead
wd-q108458,meditation,"mental practice of focus on a particular object, thought or activity",Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q108458,116,False,Discovery lead
wd-q47564,Mediterranean diet,"diet typical of the Mediterranean region, or cultural heritage. UNESCO intangible cultural heritage status",Health & body,Practice,Dietary systems,Wikidata,https://www.wikidata.org/wiki/Q47564,48,False,Discovery lead
wd-q537918,mesotherapy,"alternative medicine, nosurgical cosmetic treatment of injections of pharmaceutical/homeopathic preparations, plant extracts, vitamins, and other ingredients into subcutaneous fat",Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q537918,26,False,Discovery lead
wd-q68921987,mewing,form of do-it-yourself oral posture training in the incelosphere,Health & body,Practice,Alternative medicine,Wikidata,https://www.wikidata.org/wiki/Q68921987,17,False,Discovery lead
wd-q24175357,microblading,tattooing technique,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q24175357,10,False,Discovery lead
wd-q2078409,Microdermal implants,Candidate record imported from Wikidata.,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q2078409,4,False,Discovery lead
wd-q6839483,microdosing,drug experimentation technique,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q6839483,8,False,Discovery lead
wd-q943635,mile run,common middle-distance running event,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q943635,23,False,Discovery lead
wd-q2029261,military press,weight training exercise,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q2029261,6,False,Discovery lead
wd-q65064878,Mindful Yoga,Mindful Yoga or Mindfulness Yoga combines Buddhist-style mindfulness practice with yoga as exercise to provide a means of exercise that is also meditative and useful for reducing stress,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q65064878,3,False,Discovery lead
wd-q1851853,mokuso,Candidate record imported from Wikidata.,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q1851853,6,False,Discovery lead
wd-q49000663,monotrophic diet,fad diet involving eating only a single food,Health & body,Practice,Dietary systems,Wikidata,https://www.wikidata.org/wiki/Q49000663,3,False,Discovery lead
wd-q13650644,Morning banana diet,Japanese fad diet from 2008,Health & body,Practice,Dietary systems,Wikidata,https://www.wikidata.org/wiki/Q13650644,3,False,Discovery lead
wd-q937737,moxibustion,Chinese medicine therapy,Health & body,Practice,Alternative medicine,Wikidata,https://www.wikidata.org/wiki/Q937737,27,False,Discovery lead
wd-q304502,mud bath,Therapeutic treatment of soaking in warm mud,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q304502,21,False,Discovery lead
wd-q6931490,Mud wrap,type of spa treatment,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q6931490,3,False,Discovery lead
wd-q208030,mudra,"symbolic gestures in Hinduism, Jainism and Buddhism",Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q208030,57,False,Discovery lead
wd-q24887757,Muktāsana,Candidate record imported from Wikidata.,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q24887757,1,False,Discovery lead
wd-q1952146,Mulesing,removal of strips of wool-bearing skin from around the buttocks of a sheep,Health & body,Practice,Medical procedures,Wikidata,https://www.wikidata.org/wiki/Q1952146,10,False,Discovery lead
wd-q2275149,Muraqaba,Sufi word for meditation,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q2275149,15,False,Discovery lead
wd-q23925181,muscle-up,bodyweight exercise,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q23925181,15,False,Discovery lead
wd-q122942370,Mushroom diet,fungi-based nutrition,Health & body,Practice,Dietary systems,Wikidata,https://www.wikidata.org/wiki/Q122942370,1,False,Discovery lead
wd-q174519,Muti,traditional medicine,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q174519,11,False,Discovery lead
wd-q6947268,Mydicar,genetically targeted enzyme replacement therapy,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q6947268,1,False,Discovery lead
wd-q6948052,myotherapy,form of physical therapy for musculoskeletal pain and associated pathologies,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q6948052,2,False,Discovery lead
wd-q1956720,myotomy,surgical procedure in which muscle is cut,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q1956720,5,False,Discovery lead
wd-q10548194,Mysore style,yoga teaching practice,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q10548194,2,False,Discovery lead
wd-q4141324,naked yoga,yoga practice,Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q4141324,17,False,Discovery lead
wd-q3663296,Natarajasana,challenging yoga pose involving doing a backbend whilst standing on one leg,Health & body,Practice,Exercise practices,Wikidata,https://www.wikidata.org/wiki/Q3663296,9,False,Discovery lead
wd-q19382625,nature therapy,Broad group of unscientific techniques or treatments for health,Health & body,Practice,Alternative medicine,Wikidata,https://www.wikidata.org/wiki/Q19382625,10,False,Discovery lead
wd-q213403,naturopathy,"form of alternative medicine, drugless system of therapy",Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q213403,52,False,Discovery lead
wd-q498572,Nefertiti piercing,female genital piercing,Health & body,Practice,Body modification,Wikidata,https://www.wikidata.org/wiki/Q498572,15,False,Discovery lead
wd-q1977448,neobladder,"surgically constructed urinary bladder, usually made from a piece of the ileum, used to replace the bladder",Health & body,Practice,Therapies,Wikidata,https://www.wikidata.org/wiki/Q1977448,2,False,Discovery lead
